Final Adaptive DMA benchmark
Waiting for CPU1 load generator...
CPU1 load generator ready
CONFIG,repeats=3,phases=4,samples_per_phase=25,dma_bytes=8388608
SAMPLE_HEADER,repeat,mode,phase,load,sample,cpu_ticks,cpu_cycles,level_before,level_after,dma_command
MODE_BEGIN,CPU_ONLY
SAMPLE,0,STATIC_B8,OFF_B,0,4,1150819,140.48,255,255,19
SAMPLE,0,STATIC_B8,OFF_B,0,5,1149649,140.33,255,255,19
SAMPLE,0,STATIC_B8,OFF_B,0,6,1151247,140.53,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,7,1153242,140.77,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,8,1155204,141.01,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,9,1149664,140.33,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,10,1150784,140.47,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,11,1151667,140.58,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,12,1149407,140.30,255,255,22
SAMPLE,0,STATIC_B8,OFF_B,0,13,1149373,140.30,255,255,22
SAMPLE,0,STATIC_B8,OFF_B,0,14,1151510,140.56,255,255,22
SAMPLE,0,STATIC_B8,OFF_B,0,15,1150593,140.45,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,16,1148000,140.13,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,17,1149298,140.29,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,18,1148470,140.19,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,19,1150112,140.39,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,20,1147590,140.08,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,21,1152103,140.63,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,22,1148613,140.21,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,23,1152199,140.64,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,24,1149288,140.29,255,255,26
SAMPLE,0,STATIC_B8,ON_B,1,0,1298849,158.55,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,1,1296885,158.31,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,2,1295570,158.15,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,3,1298802,158.54,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,4,1296446,158.25,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,5,1298585,158.51,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,6,1294320,157.99,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,7,1294552,158.02,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,8,1302438,158.98,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,9,1300177,158.71,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,10,1297229,158.35,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,11,1291651,157.67,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,12,1303535,159.12,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,13,1295101,158.09,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,14,1292487,157.77,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,15,1298117,158.46,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,16,1292066,157.72,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,17,1294941,158.07,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,18,1300598,158.76,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,19,1296682,158.28,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,20,1297894,158.43,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,21,1294229,157.98,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,22,1294357,158.00,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,23,1300887,158.79,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,24,1296786,158.29,255,255,35
SAMPLE,1,STATIC_B8,OFF_A,0,0,1148601,140.21,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,1,1153212,140.77,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,2,1150104,140.39,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,3,1151740,140.59,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,4,1150279,140.41,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,5,1149407,140.30,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,6,1150473,140.43,255,255,38
SAMPLE,1,STATIC_B8,OFF_A,0,7,1151004,140.50,255,255,38
SAMPLE,1,STATIC_B8,OFF_A,0,8,1148479,140.19,255,255,38
SAMPLE,1,STATIC_B8,OFF_A,0,9,1150705,140.46,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,10,1151096,140.51,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,11,1151149,140.52,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,12,1148114,140.15,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,13,1151349,140.54,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,14,1151824,140.60,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,15,1151288,140.53,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,16,1149843,140.36,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,17,1148834,140.23,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,18,1151156,140.52,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,19,1148419,140.18,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,20,1151198,140.52,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,21,1149419,140.30,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,22,1152348,140.66,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,23,1152170,140.64,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,24,1148205,140.16,255,255,44
SAMPLE,1,STATIC_B8,ON_A,1,0,1298434,158.50,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,1,1303139,159.07,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,2,1300018,158.69,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,3,1299826,158.67,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,4,1300777,158.78,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,5,1298506,158.50,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,6,1297747,158.41,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,7,1298909,158.55,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,8,1301745,158.90,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,9,1297193,158.34,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,10,1296760,158.29,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,11,1299353,158.61,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,12,1302212,158.96,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,13,1294395,158.00,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,14,1295991,158.20,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,15,1297943,158.44,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,16,1294367,158.00,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,17,1296483,158.26,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,18,1290791,157.56,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,19,1299427,158.62,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,20,1298867,158.55,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,21,1293831,157.93,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,22,1300628,158.76,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,23,1298699,158.53,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,24,1296632,158.28,255,255,53
SAMPLE,1,STATIC_B8,OFF_B,0,0,1148075,140.14,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,1,1149717,140.34,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,2,1148714,140.22,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,3,1150945,140.49,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,4,1146489,139.95,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,5,1152638,140.70,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,6,1152327,140.66,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,7,1151222,140.53,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,8,1151394,140.55,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,9,1148061,140.14,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,10,1153940,140.86,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,11,1152092,140.63,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,12,1153076,140.75,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,13,1151089,140.51,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,14,1150424,140.43,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,15,1151816,140.60,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,16,1151160,140.52,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,17,1151315,140.54,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,18,1151336,140.54,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,19,1150873,140.48,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,20,1148696,140.22,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,21,1149488,140.31,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,22,1151767,140.59,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,23,1148145,140.15,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,24,1150570,140.45,255,255,62
SAMPLE,1,STATIC_B8,ON_B,1,0,1292888,157.82,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,1,1302122,158.95,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,2,1298880,158.55,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,3,1300585,158.76,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,4,1296500,158.26,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,5,1292826,157.81,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,6,1294328,157.99,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,7,1297665,158.40,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,8,1296434,158.25,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,9,1301114,158.82,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,10,1300620,158.76,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,11,1292573,157.78,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,12,1295238,158.11,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,13,1293395,157.88,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,14,1291542,157.65,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,15,1300187,158.71,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,16,1295401,158.13,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,17,1300620,158.76,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,18,1294732,158.04,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,19,1293084,157.84,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,20,1297977,158.44,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,21,1296433,158.25,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,22,1296089,158.21,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,23,1296460,158.25,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,24,1301737,158.90,255,255,71
SAMPLE,2,STATIC_B8,OFF_A,0,0,1151892,140.61,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,1,1151613,140.57,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,2,1152135,140.64,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,3,1147339,140.05,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,4,1149120,140.27,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,5,1150798,140.47,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,6,1149927,140.37,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,7,1150261,140.41,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,8,1153270,140.78,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,9,1149833,140.36,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,10,1151888,140.61,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,11,1148075,140.14,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,12,1151161,140.52,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,13,1148743,140.22,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,14,1150860,140.48,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,15,1150283,140.41,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,16,1151078,140.51,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,17,1151136,140.51,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,18,1150465,140.43,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,19,1147955,140.13,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,20,1151050,140.50,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,21,1148140,140.15,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,22,1148872,140.24,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,23,1147838,140.11,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,24,1152297,140.66,255,255,80
SAMPLE,2,STATIC_B8,ON_A,1,0,1297533,158.39,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,1,1299280,158.60,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,2,1296005,158.20,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,3,1295936,158.19,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,4,1296494,158.26,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,5,1295437,158.13,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,6,1294973,158.07,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,7,1295111,158.09,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,8,1297331,158.36,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,9,1296713,158.29,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,10,1297731,158.41,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,11,1294118,157.97,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,12,1296857,158.30,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,13,1296497,158.26,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,14,1296318,158.24,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,15,1296401,158.25,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,16,1294898,158.06,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,17,1302806,159.03,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,18,1295694,158.16,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,19,1298338,158.48,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,20,1296898,158.31,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,21,1292874,157.82,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,22,1298852,158.55,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,23,1299987,158.68,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,24,1299227,158.59,255,255,89
SAMPLE,2,STATIC_B8,OFF_B,0,0,1149500,140.31,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,1,1151505,140.56,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,2,1153042,140.75,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,3,1149850,140.36,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,4,1147160,140.03,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,5,1151112,140.51,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,6,1152089,140.63,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,7,1151339,140.54,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,8,1152153,140.64,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,9,1151300,140.53,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,10,1150961,140.49,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,11,1150725,140.46,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,12,1151190,140.52,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,13,1147234,140.04,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,14,1149189,140.28,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,15,1153377,140.79,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,16,1152797,140.72,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,17,1148515,140.19,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,18,1151289,140.53,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,19,1149799,140.35,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,20,1151444,140.55,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,21,1151937,140.61,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,22,1150393,140.42,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,23,1150332,140.42,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,24,1150698,140.46,255,255,98
SAMPLE,2,STATIC_B8,ON_B,1,0,1296711,158.28,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,1,1296144,158.22,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,2,1298458,158.50,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,3,1296937,158.31,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,4,1296851,158.30,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,5,1290477,157.52,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,6,1301053,158.81,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,7,1293165,157.85,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,8,1293282,157.87,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,9,1297198,158.34,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,10,1293510,157.89,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,11,1296725,158.29,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,12,1293585,157.90,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,13,1295353,158.12,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,14,1296737,158.29,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,15,1299722,158.65,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,16,1287921,157.21,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,17,1298622,158.52,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,18,1296984,158.32,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,19,1296156,158.22,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,20,1298375,158.49,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,21,1299998,158.69,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,22,1298000,158.44,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,23,1294199,157.98,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,24,1298392,158.49,255,255,107
MODE_END,STATIC_B8
MODE_BEGIN,RBR_50
SAMPLE,0,RBR_50,OFF_A,0,0,995626,121.53,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,1,995874,121.56,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,2,995877,121.56,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,3,996231,121.61,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,4,998588,121.89,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,5,1009289,123.20,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,6,1011134,123.42,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,7,1009218,123.19,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,8,1009429,123.22,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,9,1009325,123.20,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,10,1040478,127.01,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,11,1038423,126.76,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,12,1039930,126.94,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,13,1039045,126.83,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,14,1040353,126.99,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,15,999278,121.98,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,16,997941,121.81,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,17,998600,121.89,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,18,1000490,122.13,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,19,1000695,122.15,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,20,1036223,126.49,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,21,1035803,126.44,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,22,1036379,126.51,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,23,1034869,126.32,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,24,1035908,126.45,255,255,4
SAMPLE,0,RBR_50,ON_A,1,0,1067613,130.32,255,255,5
SAMPLE,0,RBR_50,ON_A,1,1,1069045,130.49,255,255,5
SAMPLE,0,RBR_50,ON_A,1,2,1062779,129.73,255,255,5
SAMPLE,0,RBR_50,ON_A,1,3,1075324,131.26,255,255,5
SAMPLE,0,RBR_50,ON_A,1,4,1073207,131.00,255,255,5
SAMPLE,0,RBR_50,ON_A,1,5,1105865,134.99,255,255,6
SAMPLE,0,RBR_50,ON_A,1,6,1107502,135.19,255,255,6
SAMPLE,0,RBR_50,ON_A,1,7,1097914,134.02,255,255,6
SAMPLE,0,RBR_50,ON_A,1,8,1108719,135.34,255,255,6
SAMPLE,0,RBR_50,ON_A,1,9,1107322,135.17,255,255,6
SAMPLE,0,RBR_50,ON_A,1,10,1073855,131.08,255,255,7
SAMPLE,0,RBR_50,ON_A,1,11,1073386,131.02,255,255,7
SAMPLE,0,RBR_50,ON_A,1,12,1071330,130.77,255,255,7
SAMPLE,0,RBR_50,ON_A,1,13,1068391,130.41,255,255,7
SAMPLE,0,RBR_50,ON_A,1,14,1069556,130.56,255,255,7
SAMPLE,0,RBR_50,ON_A,1,15,1073468,131.03,255,255,8
SAMPLE,0,RBR_50,ON_A,1,16,1070223,130.64,255,255,8
SAMPLE,0,RBR_50,ON_A,1,17,1075328,131.26,255,255,8
SAMPLE,0,RBR_50,ON_A,1,18,1075494,131.28,255,255,8
SAMPLE,0,RBR_50,ON_A,1,19,1074729,131.19,255,255,8
SAMPLE,0,RBR_50,ON_A,1,20,1094027,133.54,255,255,9
SAMPLE,0,RBR_50,ON_A,1,21,1097245,133.94,255,255,9
SAMPLE,0,RBR_50,ON_A,1,22,1099291,134.19,255,255,9
SAMPLE,0,RBR_50,ON_A,1,23,1097184,133.93,255,255,9
SAMPLE,0,RBR_50,ON_A,1,24,1097778,134.00,255,255,9
SAMPLE,0,RBR_50,OFF_B,0,0,986010,120.36,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,1,986245,120.39,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,2,989247,120.75,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,3,987572,120.55,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,4,986499,120.42,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,5,965836,117.89,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,6,964898,117.78,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,7,964324,117.71,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,8,967944,118.15,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,9,967758,118.13,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,10,965119,117.81,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,11,966348,117.96,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,12,964473,117.73,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,13,966077,117.92,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,14,967120,118.05,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,15,1035092,126.35,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,16,1032504,126.03,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,17,1035980,126.46,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,18,1033846,126.20,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,19,1034447,126.27,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,20,973166,118.79,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,21,972668,118.73,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,22,970708,118.49,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,23,970894,118.51,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,24,991643,121.05,255,255,15
SAMPLE,0,RBR_50,ON_B,1,0,1107481,135.19,255,255,16
SAMPLE,0,RBR_50,ON_B,1,1,1108156,135.27,255,255,16
SAMPLE,0,RBR_50,ON_B,1,2,1104869,134.87,255,255,16
SAMPLE,0,RBR_50,ON_B,1,3,1107358,135.17,255,255,16
SAMPLE,0,RBR_50,ON_B,1,4,1109192,135.39,255,255,16
SAMPLE,0,RBR_50,ON_B,1,5,1096818,133.88,255,255,17
SAMPLE,0,RBR_50,ON_B,1,6,1097322,133.95,255,255,17
SAMPLE,0,RBR_50,ON_B,1,7,1101416,134.45,255,255,17
SAMPLE,0,RBR_50,ON_B,1,8,1098913,134.14,255,255,17
SAMPLE,0,RBR_50,ON_B,1,9,1098367,134.07,255,255,17
SAMPLE,0,RBR_50,ON_B,1,10,1098983,134.15,255,255,18
SAMPLE,0,RBR_50,ON_B,1,11,1100626,134.35,255,255,18
SAMPLE,0,RBR_50,ON_B,1,12,1107019,135.13,255,255,18
SAMPLE,0,RBR_50,ON_B,1,13,1103422,134.69,255,255,18
SAMPLE,0,RBR_50,ON_B,1,14,1102097,134.53,255,255,18
SAMPLE,0,RBR_50,ON_B,1,15,1103134,134.65,255,255,19
SAMPLE,0,RBR_50,ON_B,1,16,1107757,135.22,255,255,19
SAMPLE,0,RBR_50,ON_B,1,17,1104290,134.80,255,255,19
SAMPLE,0,RBR_50,ON_B,1,18,1103927,134.75,255,255,19
SAMPLE,0,RBR_50,ON_B,1,19,1101307,134.43,255,255,19
SAMPLE,0,RBR_50,ON_B,1,20,1095573,133.73,255,255,20
SAMPLE,0,RBR_50,ON_B,1,21,1098094,134.04,255,255,20
SAMPLE,0,RBR_50,ON_B,1,22,1102358,134.56,255,255,20
SAMPLE,0,RBR_50,ON_B,1,23,1100861,134.38,255,255,20
SAMPLE,0,RBR_50,ON_B,1,24,1100376,134.32,255,255,20
