AdaptiveDMA parameter sweep
configs=25,runs=100,dma_bytes=8388608,latency_limit_percent=50
SAMPLE_HEADER,name,run,base_cpu,load_cpu,dma_cycles,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,overlap,checks_ok
SUMMARY_HEADER,name,burst,rd_out,wr_out,rbr_ctrl,threshold,nominal,r_delta_q8,w_delta_q8,base_mean,cpu_mean,p95,p99,target,slowdown_percent,violations,violation_percent,dma_cycles,dma_MiB_per_s,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,errors
SAMPLE,RAW_B16_O4,0,106.30,207.91,1089574,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,1,106.47,208.16,1089452,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,2,106.30,207.78,1089361,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,3,106.32,209.39,1089716,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,4,106.37,208.36,1089685,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,5,106.42,208.64,1089417,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,6,106.34,208.52,1089686,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,7,106.35,208.70,1089244,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,8,106.29,208.35,1089343,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,9,106.38,208.57,1089397,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,10,106.35,208.68,1089466,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,11,106.38,208.70,1089444,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,12,106.28,207.89,1089702,0,0,0,0,3,0,3,0,0,1,1

SAMPLE,RAW_B16_O4,13,106.43,208.50,1089621,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,14,106.35,208.65,1089606,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,15,106.32,208.70,1089401,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,16,106.48,207.93,1089625,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,17,106.26,208.57,1089902,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,18,106.34,207.84,1089342,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,19,106.39,208.51,1089492,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,20,106.47,208.46,1089607,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,21,106.44,208.69,1089395,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,22,106.35,207.96,1089652,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,23,106.39,208.84,1089359,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,24,106.33,209.18,1089941,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,25,106.37,208.05,1089675,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,26,106.32,208.13,1089419,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,27,106.26,208.11,1089691,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,28,106.35,208.79,1089683,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,29,106.37,208.36,1089172,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,30,106.33,208.78,1089434,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,31,106.30,208.64,1089577,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,32,106.34,208.55,1089432,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,33,106.35,207.82,1089585,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,34,106.40,207.77,1089528,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,35,106.27,208.50,1089675,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,36,106.39,208.36,1089727,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,37,106.41,208.12,1089744,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,38,106.44,208.83,1089675,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,39,106.35,208.72,1089896,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,40,106.43,209.06,1089520,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,41,106.38,208.94,1089680,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,42,106.33,208.29,1089667,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,43,106.37,208.17,1089330,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,44,106.45,208.30,1089560,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,45,106.37,208.09,1089544,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,46,106.34,207.87,1089458,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,47,106.27,208.69,1089453,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,48,106.39,208.97,1089665,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,49,106.27,208.59,1089444,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,50,106.35,208.16,1089733,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,51,106.36,207.92,1089530,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,52,106.37,208.39,1089420,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,53,106.39,208.46,1089625,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,54,106.45,208.14,1089555,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,55,106.32,207.85,1089529,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,56,106.33,208.08,1089542,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,57,106.36,208.13,1089643,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,58,106.39,209.05,1089856,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,59,106.33,208.91,1089914,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,60,106.41,207.95,1089554,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,61,106.36,208.79,1089697,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,62,106.33,207.48,1089431,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,63,106.33,207.13,1089167,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,64,106.32,208.58,1089471,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,65,106.28,208.10,1089497,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,66,106.40,207.76,1089641,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,67,106.34,208.29,1089715,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,68,106.33,208.72,1089711,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,69,106.28,208.07,1089415,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,70,106.32,208.19,1089432,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,71,106.41,208.54,1089417,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,72,106.37,208.15,1089372,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,73,106.44,208.04,1089391,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,74,106.32,208.28,1089905,0,0,0,0,3,0,3,0,0,1,1

SAMPLE,RAW_B16_O4,75,106.39,208.73,1089462,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,76,106.32,208.63,1089649,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,77,106.39,207.85,1089645,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,78,106.34,208.29,1089611,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,79,106.35,208.17,1089696,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,80,106.32,208.87,1089688,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,81,106.32,208.09,1089532,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,82,106.30,208.51,1089399,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,83,106.40,208.37,1089720,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,84,106.37,208.27,1089776,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,85,106.35,208.10,1089679,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,86,106.32,208.15,1089649,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,87,106.30,207.84,1089362,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,88,106.30,207.90,1089535,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,89,106.29,207.41,1089577,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,90,106.32,208.41,1089559,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,91,106.39,208.35,1089656,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,92,106.35,208.79,1089631,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,93,106.35,208.36,1089405,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,94,106.36,208.62,1089957,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,95,106.36,208.51,1089604,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,96,106.32,208.47,1089526,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,97,106.29,208.01,1089318,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,98,106.35,208.10,1089532,0,0,0,0,3,0,3,0,0,1,1
SAMPLE,RAW_B16_O4,99,106.46,208.06,1089493,0,0,0,0,3,0,3,0,0,1,1
SUMMARY,RAW_B16_O4,16,4,4,0,256,32,0,0,106.35,208.34,208.94,209.18,159.52,95.90,100,100.00,1089564,734.23,0,0,0,0,3,0,3,0,0,0
SAMPLE,RBR100_T256,0,106.34,208.60,1089413,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,1,106.40,207.95,1089758,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,2,106.33,208.05,1089344,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,3,106.38,208.67,1089635,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,4,106.29,208.61,1089553,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,5,106.40,207.87,1089585,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,6,106.41,208.46,1089588,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,7,106.25,209.42,1089543,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,8,106.32,208.33,1089608,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,9,106.40,208.87,1089729,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,10,106.39,208.60,1089560,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,11,106.34,208.76,1089598,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,12,106.32,208.30,1089497,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,13,106.37,208.03,1089935,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,14,106.31,207.89,1089467,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,15,106.36,207.94,1089529,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,16,106.36,208.31,1089613,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,17,106.33,208.24,1089283,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,18,106.29,208.15,1089629,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,19,106.30,208.52,1089660,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,20,106.41,207.77,1089659,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,21,106.24,208.18,1089733,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,22,106.31,209.29,1089607,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,23,106.36,208.05,1089509,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,24,106.47,208.82,1089665,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,25,106.35,207.94,1089613,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,26,106.33,208.53,1089717,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,27,106.31,208.46,1089667,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,28,106.28,208.09,1089583,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,29,106.33,209.07,1089516,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,30,106.42,208.80,1089718,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,31,106.25,208.28,1089625,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,32,106.29,208.25,1089528,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,33,106.37,208.09,1089505,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,34,106.35,208.07,1089587,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,35,106.31,208.67,1089667,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,36,106.33,208.55,1089503,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,37,106.34,208.94,1089599,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,38,106.28,208.81,1089716,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,39,106.41,207.81,1089716,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,40,106.50,208.40,1089708,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,41,106.24,208.08,1089592,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,42,106.42,207.81,1089365,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,43,106.32,208.15,1089526,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,44,106.35,208.39,1089454,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,45,106.39,208.38,1089337,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,46,106.43,207.88,1089460,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,47,106.38,208.30,1089558,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,48,106.37,208.39,1089411,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,49,106.36,207.80,1089628,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,50,106.33,208.72,1089751,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,51,106.35,208.06,1089523,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,52,106.43,207.39,1089574,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,53,106.46,208.26,1089591,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,54,106.30,209.04,1089780,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,55,106.32,208.07,1089557,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,56,106.30,208.93,1089634,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,57,106.36,208.25,1089800,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,58,106.28,208.33,1089752,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,59,106.47,208.87,1089457,0,0,32768,32768,3,0,3,0,0,1,1

SAMPLE,RBR100_T256,60,106.40,208.64,1089540,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,61,106.38,208.48,1089220,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,62,106.41,208.89,1089536,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,63,106.33,208.75,1089637,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,64,106.30,208.87,1089455,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,65,106.35,208.74,1089816,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,66,106.41,208.21,1089445,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,67,106.31,208.28,1089675,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,68,106.31,207.91,1089507,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,69,106.33,208.73,1089826,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,70,106.26,208.69,1089715,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,71,106.38,208.86,1089658,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,72,106.23,208.27,1089495,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,73,106.44,207.91,1089606,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,74,106.32,207.91,1089536,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,75,106.34,208.23,1089535,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,76,106.36,208.51,1089629,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,77,106.42,208.77,1089606,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,78,106.41,208.55,1089269,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,79,106.33,208.87,1089706,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,80,106.40,208.25,1089441,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,81,106.29,208.28,1089669,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,82,106.35,207.72,1089368,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,83,106.36,208.50,1089724,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,84,106.32,208.83,1089708,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,85,106.39,207.74,1089597,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,86,106.38,207.91,1089655,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,87,106.29,207.77,1089450,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,88,106.35,208.22,1089489,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,89,106.34,207.48,1089606,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,90,106.26,208.50,1089600,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,91,106.34,208.53,1089641,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,92,106.28,208.65,1089696,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,93,106.28,208.07,1089541,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,94,106.41,207.86,1089386,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,95,106.34,207.88,1089607,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,96,106.32,208.10,1089609,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,97,106.45,208.50,1089602,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,98,106.35,208.18,1089761,0,0,32768,32768,3,0,3,0,0,1,1
SAMPLE,RBR100_T256,99,106.22,208.23,1089352,0,0,32768,32768,3,0,3,0,0,1,1
SUMMARY,RBR100_T256,16,4,4,3,256,32,0,0,106.34,208.34,208.93,209.29,159.51,95.91,100,100.00,1089583,734.22,0,0,32768,32768,3,0,3,0,0,0
SAMPLE,RBR80_T256,0,106.35,150.95,1313981,260233,260233,32768,32768,3,252040,3,0,0,1,1
SAMPLE,RBR80_T256,1,106.35,151.48,1313916,260251,260251,32768,32768,3,252074,3,0,0,1,1
SAMPLE,RBR80_T256,2,106.34,151.19,1313908,260246,260246,32768,32768,3,252151,3,0,0,1,1
SAMPLE,RBR80_T256,3,106.33,151.22,1313780,260339,260339,32768,32768,3,252188,3,0,0,1,1
SAMPLE,RBR80_T256,4,106.33,151.27,1313879,260228,260228,32768,32768,3,252117,3,0,0,1,1
SAMPLE,RBR80_T256,5,106.40,150.96,1313879,260207,260207,32768,32768,3,252062,3,0,0,1,1
SAMPLE,RBR80_T256,6,106.29,151.19,1313830,260177,260177,32768,32768,3,252022,3,0,0,1,1
SAMPLE,RBR80_T256,7,106.39,151.20,1313839,260177,260177,32768,32768,3,252043,3,0,0,1,1
SAMPLE,RBR80_T256,8,106.37,151.49,1314042,260159,260159,32768,32768,3,251898,3,0,0,1,1
SAMPLE,RBR80_T256,9,106.41,151.06,1313779,260220,260220,32768,32768,3,252158,3,0,0,1,1
SAMPLE,RBR80_T256,10,106.31,151.39,1313812,260234,260234,32768,32768,3,252071,3,0,0,1,1
SAMPLE,RBR80_T256,11,106.40,151.22,1313806,260355,260355,32768,32768,3,252267,3,0,0,1,1
SAMPLE,RBR80_T256,12,106.40,151.32,1313762,260237,260237,32768,32768,3,252134,3,0,0,1,1
SAMPLE,RBR80_T256,13,106.38,151.07,1313892,260302,260302,32768,32768,3,252262,3,0,0,1,1
SAMPLE,RBR80_T256,14,106.28,151.30,1313859,260253,260253,32768,32768,3,252052,3,0,0,1,1
SAMPLE,RBR80_T256,15,106.29,151.36,1313812,260128,260128,32768,32768,3,251986,3,0,0,1,1
SAMPLE,RBR80_T256,16,106.32,150.94,1313939,260288,260288,32768,32768,3,252056,3,0,0,1,1
SAMPLE,RBR80_T256,17,106.33,151.19,1313946,260267,260267,32768,32768,3,252094,3,0,0,1,1
SAMPLE,RBR80_T256,18,106.37,151.16,1313977,260232,260232,32768,32768,3,252015,3,0,0,1,1
SAMPLE,RBR80_T256,19,106.29,151.23,1313996,260307,260307,32768,32768,3,252180,3,0,0,1,1
SAMPLE,RBR80_T256,20,106.35,151.20,1313894,260175,260175,32768,32768,3,252022,3,0,0,1,1
SAMPLE,RBR80_T256,21,106.33,150.97,1313822,260200,260200,32768,32768,3,251976,3,0,0,1,1
SAMPLE,RBR80_T256,22,106.35,151.10,1313926,260224,260224,32768,32768,3,252070,3,0,0,1,1
SAMPLE,RBR80_T256,23,106.37,151.18,1313855,260140,260140,32768,32768,3,251937,3,0,0,1,1
SAMPLE,RBR80_T256,24,106.36,150.69,1314085,260194,260194,32768,32768,3,251864,3,0,0,1,1
SAMPLE,RBR80_T256,25,106.35,151.22,1313911,260334,260334,32768,32768,3,252178,3,0,0,1,1
SAMPLE,RBR80_T256,26,106.47,151.22,1313970,260154,260154,32768,32768,3,251933,3,0,0,1,1
SAMPLE,RBR80_T256,27,106.29,151.19,1313872,260226,260226,32768,32768,3,251964,3,0,0,1,1
SAMPLE,RBR80_T256,28,106.35,151.19,1313995,260284,260284,32768,32768,3,252108,3,0,0,1,1
SAMPLE,RBR80_T256,29,106.37,151.00,1314069,260147,260147,32768,32768,3,251929,3,0,0,1,1
SAMPLE,RBR80_T256,30,106.27,151.22,1313816,260352,260352,32768,32768,3,252248,3,0,0,1,1
SAMPLE,RBR80_T256,31,106.36,151.24,1313981,260292,260292,32768,32768,3,252153,3,0,0,1,1
SAMPLE,RBR80_T256,32,106.41,151.22,1313876,260151,260151,32768,32768,3,251990,3,0,0,1,1
SAMPLE,RBR80_T256,33,106.33,151.17,1313900,260277,260277,32768,32768,3,252127,3,0,0,1,1
SAMPLE,RBR80_T256,34,106.43,151.21,1313799,260258,260258,32768,32768,3,252141,3,0,0,1,1
SAMPLE,RBR80_T256,35,106.37,151.23,1313806,260324,260324,32768,32768,3,252181,3,0,0,1,1
SAMPLE,RBR80_T256,36,106.35,151.32,1313701,260206,260206,32768,32768,3,252144,3,0,0,1,1
SAMPLE,RBR80_T256,37,106.29,151.27,1313811,260157,260157,32768,32768,3,251940,3,0,0,1,1
SAMPLE,RBR80_T256,38,106.47,151.18,1313888,260153,260153,32768,32768,3,251989,3,0,0,1,1
SAMPLE,RBR80_T256,39,106.35,151.01,1313770,260153,260153,32768,32768,3,252015,3,0,0,1,1
SAMPLE,RBR80_T256,40,106.43,150.97,1314021,260273,260273,32768,32768,3,252096,3,0,0,1,1
SAMPLE,RBR80_T256,41,106.39,150.80,1313903,260226,260226,32768,32768,3,251978,3,0,0,1,1
SAMPLE,RBR80_T256,42,106.31,151.32,1313863,260229,260229,32768,32768,3,252095,3,0,0,1,1
SAMPLE,RBR80_T256,43,106.41,151.35,1313998,260189,260189,32768,32768,3,251954,3,0,0,1,1
SAMPLE,RBR80_T256,44,106.32,150.97,1313876,260299,260299,32768,32768,3,252144,3,0,0,1,1
SAMPLE,RBR80_T256,45,106.32,151.24,1313909,260241,260241,32768,32768,3,252052,3,0,0,1,1
SAMPLE,RBR80_T256,46,106.33,151.10,1313827,260185,260185,32768,32768,3,252007,3,0,0,1,1
SAMPLE,RBR80_T256,47,106.30,151.12,1313906,260195,260195,32768,32768,3,252093,3,0,0,1,1
SAMPLE,RBR80_T256,48,106.44,151.35,1313922,260233,260233,32768,32768,3,252054,3,0,0,1,1
SAMPLE,RBR80_T256,49,106.34,151.04,1313995,260279,260279,32768,32768,3,252112,3,0,0,1,1
SAMPLE,RBR80_T256,50,106.37,151.29,1313822,260175,260175,32768,32768,3,252120,3,0,0,1,1
