Final Adaptive DMA benchmark
Waiting for CPU1 load generator...
CPU1 load generator ready
CONFIG,repeats=3,phases=4,samples_per_phase=25,dma_bytes=8388608
SAMPLE_HEADER,repeat,mode,phase,load,sample,cpu_ticks,cpu_cycles,level_before,level_after,dma_command
MODE_BEGIN,CPU_ONLY
SAMPLE,0,STATIC_B8,OFF_B,0,15,1161922,141.83,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,16,1162837,141.94,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,17,1161974,141.84,255,255,23
SAMPLE,0,STATIC_B8,OFF_B,0,18,1163140,141.98,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,19,1161348,141.76,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,20,1162382,141.89,255,255,24
SAMPLE,0,STATIC_B8,OFF_B,0,21,1160585,141.67,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,22,1161623,141.79,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,23,1163432,142.02,255,255,25
SAMPLE,0,STATIC_B8,OFF_B,0,24,1164768,142.18,255,255,26
SAMPLE,0,STATIC_B8,ON_B,1,0,1293944,157.95,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,1,1292943,157.82,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,2,1294989,158.07,255,255,27
SAMPLE,0,STATIC_B8,ON_B,1,3,1296521,158.26,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,4,1296361,158.24,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,5,1294414,158.00,255,255,28
SAMPLE,0,STATIC_B8,ON_B,1,6,1297949,158.44,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,7,1298424,158.49,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,8,1297288,158.36,255,255,29
SAMPLE,0,STATIC_B8,ON_B,1,9,1295631,158.15,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,10,1294660,158.03,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,11,1294343,158.00,255,255,30
SAMPLE,0,STATIC_B8,ON_B,1,12,1294973,158.07,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,13,1297691,158.40,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,14,1299763,158.66,255,255,31
SAMPLE,0,STATIC_B8,ON_B,1,15,1299598,158.64,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,16,1297921,158.43,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,17,1297184,158.34,255,255,32
SAMPLE,0,STATIC_B8,ON_B,1,18,1292338,157.75,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,19,1295147,158.09,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,20,1294434,158.01,255,255,33
SAMPLE,0,STATIC_B8,ON_B,1,21,1299895,158.67,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,22,1300048,158.69,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,23,1298304,158.48,255,255,34
SAMPLE,0,STATIC_B8,ON_B,1,24,1294711,158.04,255,255,35
SAMPLE,1,STATIC_B8,OFF_A,0,0,1162629,141.92,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,1,1164829,142.19,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,2,1163817,142.06,255,255,36
SAMPLE,1,STATIC_B8,OFF_A,0,3,1161776,141.81,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,4,1160252,141.63,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,5,1164423,142.14,255,255,37
SAMPLE,1,STATIC_B8,OFF_A,0,6,1163776,142.06,255,255,38
SAMPLE,1,STATIC_B8,OFF_A,0,7,1163602,142.04,255,255,38

SAMPLE,1,STATIC_B8,OFF_A,0,8,1163389,142.01,255,255,38
SAMPLE,1,STATIC_B8,OFF_A,0,9,1161569,141.79,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,10,1161487,141.78,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,11,1162095,141.85,255,255,39
SAMPLE,1,STATIC_B8,OFF_A,0,12,1162457,141.90,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,13,1162451,141.90,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,14,1162252,141.87,255,255,40
SAMPLE,1,STATIC_B8,OFF_A,0,15,1162049,141.85,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,16,1163212,141.99,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,17,1161106,141.73,255,255,41
SAMPLE,1,STATIC_B8,OFF_A,0,18,1161890,141.83,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,19,1159643,141.55,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,20,1161129,141.73,255,255,42
SAMPLE,1,STATIC_B8,OFF_A,0,21,1162248,141.87,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,22,1162009,141.84,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,23,1161933,141.83,255,255,43
SAMPLE,1,STATIC_B8,OFF_A,0,24,1164300,142.12,255,255,44
SAMPLE,1,STATIC_B8,ON_A,1,0,1294868,158.06,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,1,1294056,157.96,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,2,1294523,158.02,255,255,45
SAMPLE,1,STATIC_B8,ON_A,1,3,1296960,158.32,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,4,1298062,158.45,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,5,1296475,158.26,255,255,46
SAMPLE,1,STATIC_B8,ON_A,1,6,1295780,158.17,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,7,1296101,158.21,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,8,1298427,158.49,255,255,47
SAMPLE,1,STATIC_B8,ON_A,1,9,1297039,158.32,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,10,1294335,157.99,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,11,1296075,158.21,255,255,48
SAMPLE,1,STATIC_B8,ON_A,1,12,1297550,158.39,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,13,1300110,158.70,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,14,1292795,157.81,255,255,49
SAMPLE,1,STATIC_B8,ON_A,1,15,1298373,158.49,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,16,1296886,158.31,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,17,1295335,158.12,255,255,50
SAMPLE,1,STATIC_B8,ON_A,1,18,1298117,158.46,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,19,1294034,157.96,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,20,1296353,158.24,255,255,51
SAMPLE,1,STATIC_B8,ON_A,1,21,1294662,158.03,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,22,1299619,158.64,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,23,1298210,158.47,255,255,52
SAMPLE,1,STATIC_B8,ON_A,1,24,1294320,157.99,255,255,53
SAMPLE,1,STATIC_B8,OFF_B,0,0,1161602,141.79,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,1,1161527,141.78,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,2,1163229,141.99,255,255,54
SAMPLE,1,STATIC_B8,OFF_B,0,3,1163430,142.02,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,4,1161112,141.73,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,5,1163477,142.02,255,255,55
SAMPLE,1,STATIC_B8,OFF_B,0,6,1161034,141.72,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,7,1160394,141.64,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,8,1162631,141.92,255,255,56
SAMPLE,1,STATIC_B8,OFF_B,0,9,1162043,141.85,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,10,1163553,142.03,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,11,1160923,141.71,255,255,57
SAMPLE,1,STATIC_B8,OFF_B,0,12,1161524,141.78,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,13,1162101,141.85,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,14,1162822,141.94,255,255,58
SAMPLE,1,STATIC_B8,OFF_B,0,15,1159859,141.58,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,16,1163694,142.05,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,17,1162062,141.85,255,255,59
SAMPLE,1,STATIC_B8,OFF_B,0,18,1161649,141.80,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,19,1164174,142.11,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,20,1163762,142.06,255,255,60
SAMPLE,1,STATIC_B8,OFF_B,0,21,1161387,141.77,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,22,1161367,141.76,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,23,1164966,142.20,255,255,61
SAMPLE,1,STATIC_B8,OFF_B,0,24,1163830,142.06,255,255,62
SAMPLE,1,STATIC_B8,ON_B,1,0,1295433,158.13,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,1,1298895,158.55,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,2,1295896,158.19,255,255,63
SAMPLE,1,STATIC_B8,ON_B,1,3,1298281,158.48,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,4,1295797,158.17,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,5,1295499,158.14,255,255,64
SAMPLE,1,STATIC_B8,ON_B,1,6,1294578,158.02,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,7,1299574,158.63,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,8,1297530,158.38,255,255,65
SAMPLE,1,STATIC_B8,ON_B,1,9,1297622,158.40,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,10,1297255,158.35,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,11,1296399,158.25,255,255,66
SAMPLE,1,STATIC_B8,ON_B,1,12,1297297,158.36,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,13,1298433,158.50,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,14,1297243,158.35,255,255,67
SAMPLE,1,STATIC_B8,ON_B,1,15,1293821,157.93,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,16,1293511,157.89,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,17,1295639,158.15,255,255,68
SAMPLE,1,STATIC_B8,ON_B,1,18,1298614,158.52,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,19,1296862,158.30,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,20,1291916,157.70,255,255,69
SAMPLE,1,STATIC_B8,ON_B,1,21,1296558,158.27,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,22,1297440,158.37,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,23,1298902,158.55,255,255,70
SAMPLE,1,STATIC_B8,ON_B,1,24,1294905,158.06,255,255,71
SAMPLE,2,STATIC_B8,OFF_A,0,0,1162203,141.87,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,1,1160905,141.71,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,2,1162913,141.95,255,255,72
SAMPLE,2,STATIC_B8,OFF_A,0,3,1161356,141.76,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,4,1165133,142.22,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,5,1161864,141.82,255,255,73
SAMPLE,2,STATIC_B8,OFF_A,0,6,1164133,142.10,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,7,1164057,142.09,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,8,1160644,141.68,255,255,74
SAMPLE,2,STATIC_B8,OFF_A,0,9,1163324,142.00,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,10,1160161,141.62,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,11,1162353,141.88,255,255,75
SAMPLE,2,STATIC_B8,OFF_A,0,12,1162309,141.88,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,13,1161752,141.81,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,14,1166583,142.40,255,255,76
SAMPLE,2,STATIC_B8,OFF_A,0,15,1162049,141.85,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,16,1160433,141.65,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,17,1163545,142.03,255,255,77
SAMPLE,2,STATIC_B8,OFF_A,0,18,1162670,141.92,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,19,1164832,142.19,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,20,1165634,142.28,255,255,78
SAMPLE,2,STATIC_B8,OFF_A,0,21,1161621,141.79,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,22,1162307,141.88,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,23,1161809,141.82,255,255,79
SAMPLE,2,STATIC_B8,OFF_A,0,24,1162382,141.89,255,255,80
SAMPLE,2,STATIC_B8,ON_A,1,0,1298395,158.49,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,1,1295492,158.14,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,2,1295882,158.18,255,255,81
SAMPLE,2,STATIC_B8,ON_A,1,3,1294700,158.04,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,4,1299472,158.62,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,5,1299227,158.59,255,255,82
SAMPLE,2,STATIC_B8,ON_A,1,6,1299826,158.67,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,7,1296698,158.28,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,8,1293912,157.94,255,255,83
SAMPLE,2,STATIC_B8,ON_A,1,9,1297028,158.32,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,10,1296854,158.30,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,11,1296593,158.27,255,255,84
SAMPLE,2,STATIC_B8,ON_A,1,12,1297240,158.35,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,13,1298063,158.45,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,14,1295510,158.14,255,255,85
SAMPLE,2,STATIC_B8,ON_A,1,15,1293931,157.95,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,16,1299446,158.62,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,17,1296299,158.23,255,255,86
SAMPLE,2,STATIC_B8,ON_A,1,18,1295165,158.10,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,19,1293233,157.86,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,20,1298599,158.52,255,255,87
SAMPLE,2,STATIC_B8,ON_A,1,21,1296602,158.27,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,22,1299330,158.60,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,23,1298116,158.46,255,255,88
SAMPLE,2,STATIC_B8,ON_A,1,24,1295188,158.10,255,255,89
SAMPLE,2,STATIC_B8,OFF_B,0,0,1163646,142.04,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,1,1162760,141.93,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,2,1161093,141.73,255,255,90
SAMPLE,2,STATIC_B8,OFF_B,0,3,1162744,141.93,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,4,1163059,141.97,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,5,1162030,141.84,255,255,91
SAMPLE,2,STATIC_B8,OFF_B,0,6,1161600,141.79,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,7,1160393,141.64,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,8,1160602,141.67,255,255,92
SAMPLE,2,STATIC_B8,OFF_B,0,9,1161953,141.83,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,10,1161879,141.83,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,11,1162234,141.87,255,255,93
SAMPLE,2,STATIC_B8,OFF_B,0,12,1162042,141.85,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,13,1164060,142.09,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,14,1164433,142.14,255,255,94
SAMPLE,2,STATIC_B8,OFF_B,0,15,1161984,141.84,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,16,1164768,142.18,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,17,1162276,141.87,255,255,95
SAMPLE,2,STATIC_B8,OFF_B,0,18,1163466,142.02,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,19,1162219,141.87,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,20,1164539,142.15,255,255,96
SAMPLE,2,STATIC_B8,OFF_B,0,21,1162308,141.88,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,22,1162905,141.95,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,23,1164177,142.11,255,255,97
SAMPLE,2,STATIC_B8,OFF_B,0,24,1161541,141.78,255,255,98
SAMPLE,2,STATIC_B8,ON_B,1,0,1298354,158.49,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,1,1296109,158.21,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,2,1299078,158.57,255,255,99
SAMPLE,2,STATIC_B8,ON_B,1,3,1295315,158.11,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,4,1297946,158.44,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,5,1299513,158.63,255,255,100
SAMPLE,2,STATIC_B8,ON_B,1,6,1297992,158.44,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,7,1298358,158.49,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,8,1296947,158.31,255,255,101
SAMPLE,2,STATIC_B8,ON_B,1,9,1298333,158.48,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,10,1295137,158.09,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,11,1299044,158.57,255,255,102
SAMPLE,2,STATIC_B8,ON_B,1,12,1294520,158.02,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,13,1297805,158.42,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,14,1298426,158.49,255,255,103
SAMPLE,2,STATIC_B8,ON_B,1,15,1295224,158.10,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,16,1299738,158.65,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,17,1296530,158.26,255,255,104
SAMPLE,2,STATIC_B8,ON_B,1,18,1296345,158.24,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,19,1296884,158.31,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,20,1297692,158.40,255,255,105
SAMPLE,2,STATIC_B8,ON_B,1,21,1298309,158.48,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,22,1293711,157.92,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,23,1299559,158.63,255,255,106
SAMPLE,2,STATIC_B8,ON_B,1,24,1298582,158.51,255,255,107
MODE_END,STATIC_B8
MODE_BEGIN,RBR_50
SAMPLE,0,RBR_50,OFF_A,0,0,1062480,129.69,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,1,1064393,129.93,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,2,1063839,129.86,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,3,1063910,129.87,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,4,1062152,129.65,255,255,0
SAMPLE,0,RBR_50,OFF_A,0,5,1075328,131.26,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,6,1075405,131.27,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,7,1076915,131.45,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,8,1076228,131.37,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,9,1074857,131.20,255,255,1
SAMPLE,0,RBR_50,OFF_A,0,10,984052,120.12,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,11,983838,120.09,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,12,982923,119.98,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,13,983626,120.07,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,14,984400,120.16,255,255,2
SAMPLE,0,RBR_50,OFF_A,0,15,1075233,131.25,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,16,1076041,131.35,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,17,1075884,131.33,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,18,1076925,131.46,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,19,1076002,131.34,255,255,3
SAMPLE,0,RBR_50,OFF_A,0,20,985912,120.35,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,21,982636,119.95,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,22,984313,120.15,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,23,985504,120.30,255,255,4
SAMPLE,0,RBR_50,OFF_A,0,24,985590,120.31,255,255,4
SAMPLE,0,RBR_50,ON_A,1,0,1143608,139.60,255,255,5
SAMPLE,0,RBR_50,ON_A,1,1,1143297,139.56,255,255,5
SAMPLE,0,RBR_50,ON_A,1,2,1143565,139.59,255,255,5
SAMPLE,0,RBR_50,ON_A,1,3,1142794,139.50,255,255,5
SAMPLE,0,RBR_50,ON_A,1,4,1141452,139.33,255,255,5
SAMPLE,0,RBR_50,ON_A,1,5,1145447,139.82,255,255,6
SAMPLE,0,RBR_50,ON_A,1,6,1147781,140.10,255,255,6
SAMPLE,0,RBR_50,ON_A,1,7,1145044,139.77,255,255,6
SAMPLE,0,RBR_50,ON_A,1,8,1139247,139.06,255,255,6
SAMPLE,0,RBR_50,ON_A,1,9,1145285,139.80,255,255,6
SAMPLE,0,RBR_50,ON_A,1,10,1127794,137.67,255,255,7
SAMPLE,0,RBR_50,ON_A,1,11,1132266,138.21,255,255,7
SAMPLE,0,RBR_50,ON_A,1,12,1127807,137.67,255,255,7
SAMPLE,0,RBR_50,ON_A,1,13,1131667,138.14,255,255,7
SAMPLE,0,RBR_50,ON_A,1,14,1129685,137.90,255,255,7
SAMPLE,0,RBR_50,ON_A,1,15,1127390,137.62,255,255,8
SAMPLE,0,RBR_50,ON_A,1,16,1123205,137.10,255,255,8
SAMPLE,0,RBR_50,ON_A,1,17,1130335,137.98,255,255,8
SAMPLE,0,RBR_50,ON_A,1,18,1127565,137.64,255,255,8
SAMPLE,0,RBR_50,ON_A,1,19,1130178,137.96,255,255,8
SAMPLE,0,RBR_50,ON_A,1,20,1122366,137.00,255,255,9
SAMPLE,0,RBR_50,ON_A,1,21,1123998,137.20,255,255,9
SAMPLE,0,RBR_50,ON_A,1,22,1124218,137.23,255,255,9
SAMPLE,0,RBR_50,ON_A,1,23,1127150,137.59,255,255,9
SAMPLE,0,RBR_50,ON_A,1,24,1123783,137.18,255,255,9
SAMPLE,0,RBR_50,OFF_B,0,0,982826,119.97,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,1,983026,119.99,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,2,983809,120.09,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,3,983887,120.10,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,4,983463,120.05,255,255,10
SAMPLE,0,RBR_50,OFF_B,0,5,1083562,132.27,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,6,1081769,132.05,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,7,1082049,132.08,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,8,1084249,132.35,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,9,1084414,132.37,255,255,11
SAMPLE,0,RBR_50,OFF_B,0,10,982857,119.97,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,11,984179,120.13,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,12,982667,119.95,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,13,984078,120.12,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,14,983512,120.05,255,255,12
SAMPLE,0,RBR_50,OFF_B,0,15,1076124,131.36,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,16,1075683,131.30,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,17,1075983,131.34,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,18,1076211,131.37,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,19,1075180,131.24,255,255,13
SAMPLE,0,RBR_50,OFF_B,0,20,1059340,129.31,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,21,1059254,129.30,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,22,1059620,129.34,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,23,1058457,129.20,255,255,14
SAMPLE,0,RBR_50,OFF_B,0,24,1009716,123.25,255,255,15
SAMPLE,0,RBR_50,ON_B,1,0,1119389,136.64,255,255,16
SAMPLE,0,RBR_50,ON_B,1,1,1117713,136.43,255,255,16
SAMPLE,0,RBR_50,ON_B,1,2,1116672,136.31,255,255,16
SAMPLE,0,RBR_50,ON_B,1,3,1119978,136.71,255,255,16
SAMPLE,0,RBR_50,ON_B,1,4,1120071,136.72,255,255,16
SAMPLE,0,RBR_50,ON_B,1,5,1138317,138.95,255,255,17
SAMPLE,0,RBR_50,ON_B,1,6,1135995,138.67,255,255,17
SAMPLE,0,RBR_50,ON_B,1,7,1131176,138.08,255,255,17
SAMPLE,0,RBR_50,ON_B,1,8,1134153,138.44,255,255,17
SAMPLE,0,RBR_50,ON_B,1,9,1135273,138.58,255,255,17
SAMPLE,0,RBR_50,ON_B,1,10,1123989,137.20,255,255,18
SAMPLE,0,RBR_50,ON_B,1,11,1125233,137.35,255,255,18
SAMPLE,0,RBR_50,ON_B,1,12,1124277,137.24,255,255,18
SAMPLE,0,RBR_50,ON_B,1,13,1124462,137.26,255,255,18
SAMPLE,0,RBR_50,ON_B,1,14,1121700,136.92,255,255,18
SAMPLE,0,RBR_50,ON_B,1,15,1119588,136.66,255,255,19
SAMPLE,0,RBR_50,ON_B,1,16,1122953,137.07,255,255,19
SAMPLE,0,RBR_50,ON_B,1,17,1122449,137.01,255,255,19
SAMPLE,0,RBR_50,ON_B,1,18,1120863,136.82,255,255,19
SAMPLE,0,RBR_50,ON_B,1,19,1123291,137.12,255,255,19
SAMPLE,0,RBR_50,ON_B,1,20,1122474,137.02,255,255,20
SAMPLE,0,RBR_50,ON_B,1,21,1122409,137.01,255,255,20
SAMPLE,0,RBR_50,ON_B,1,22,1122277,136.99,255,255,20
SAMPLE,0,RBR_50,ON_B,1,23,1123726,137.17,255,255,20
SAMPLE,0,RBR_50,ON_B,1,24,1122931,137.07,255,255,20
SAMPLE,1,RBR_50,OFF_A,0,0,1011019,123.41,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,1,1010022,123.29,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,2,1008675,123.12,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,3,1009844,123.27,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,4,1011625,123.48,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,5,1028690,125.57,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,6,1029375,125.65,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,7,1028110,125.50,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,8,1026833,125.34,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,9,1028316,125.52,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,10,1084637,132.40,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,11,1083995,132.32,255,255,23
